"","�..Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"11","9AF7JYB4","journalArticle",2020,"Nahar, M.S.; Naher, Najmun; Alam, M.J.; Hussain, M.J.; Yasmin, L.; Mian, M.Y.; Miller, S.A.; Rosa, C.","Survey, morphology and white mold disease of country bean (Lablab purpureus L.) caused by Sclerotinia sclerotiorum (Lib.) de Bary in-relation to soil physico-chemical properties and weather conditions in Bangladesh","Crop Protection",NA,"0261-2194","10.1016/j.cropro.2019.05.019","http://www.sciencedirect.com/science/article/pii/S0261219419301590","A survey was conducted to document the incidence of white mold disease in country bean production areas at Bogra, Pabna, Jessore, Sylhet, Hobigonj and Gazipur districts in Bangladesh during 2016–17. A total of 115 farmers’ fields was surveyed from early vegetative to end of harvesting stages. Pathogens were collected from diseased stems, racemes and pods. Soil samples were collected from the same fields. White mold disease was identified based on symptoms in the field. White mold disease infection was recorded in 100% of the surveyed fields in Shahjahanpur upazila of Bogra district, while approx. 90, 80, 60 and 20% of the fields were infected in Bahubal of Hobigonj; Golapganj of Sylhet; Ishordi of Pabna and Monirampur of Jessore, respectively. White mold was not found in any of the fields surveyed in Joydebpur, Gazipur. Disease incidence and severity were higher in Shahjahanpur of Bogra and Bahubal of Hobigonj district. Moderate disease incidence and severity were observed in Golapganj of Sylhet. Pathogen infection was higher in the fields with loamy fine sandy soil with pH of 5.11–6.22. Globose to irregular black sclerotia developed in infected plant parts and the sclerotia germinated and produced apothecia in the fields after rain. Hyaline, branched, well developed and septate mycelia developed on potato dextrose agar medium. The hyphae were 2.0–7.2 μm in width. After five days of incubation, the subsurface mycelial cells swelled and formed dark black sclerotia. The sclerotia were 1.5–6 mm in width and 2–17 mm in length. Sclerotia germinated, and brown colored round to globose shaped apothecia developed at the end of a long stipe. The length and diameter of apothecia were approximately 4–21 mm and 2–8 mm, respectively. Asci were hyaline and cylindrical in shape, while the ascospores were elliptical. The size of ascus and ascospore was 68–155 × 4.5–6.01 μm and 4.7–6.94 x 4–6.2 μm, respectively. Calcium oxalate was formed on the wall surface of the asci. Disease incidence was negatively correlated with pH and calcium content in the soil while apothecia formation was positively correlated with rainfall and humidity.","2020-09-01","2021-01-12 07:35:22","2021-01-12 07:35:22",NA,"104825",NA,NA,135,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ca; Correlation; Country bean; Disease incidence; Morphology; pH; Soil texture; Survey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","5MUL9Q9Y","journalArticle",2007,"Fernando, W.G.D.; Nakkeeran, S.; Zhang, Y.; Savchuk, S.","Biological control of Sclerotinia sclerotiorum (Lib.) de Bary by Pseudomonas and Bacillus species on canola petals","Crop Protection",NA,"0261-2194","10.1016/j.cropro.2006.04.007","http://www.sciencedirect.com/science/article/pii/S0261219406001013","Four bacterial strains, Pseudomonas chlororaphis (PA-23), Bacillus amyloliquefaciens (BS6), Pseudomonas sp. (DF41) and B. amyloliquefaciens (E16) which had been found to have biocontrol activity in vitro assays against Sclerotinia sclerotiorum, the causal agent of stem rot of canola, were tested for their efficacy in greenhouse and field conditions. Microscopic studies showed that P. chlororaphis strain PA-23 inhibited the germination of S. sclerotiorum ascospores on petals while complete colonization of petals was observed 48h after application of ascospores alone. Double application of PA-23 on canola plants challenged with the ascospores of S. sclerotiorum triggered increased levels of hydrolytic enzymes including chitinase and β-1,3-glucanase in canola plants. In addition, it also triggered the expression of the pathogenesis-related protein PR3. Field studies over a period of two years indicated that disease control with PA-23 and BS6 was comparable to that achieved with the fungicide Rovral Flo® (iprodione). There was no significant difference between single- and double-spray application of PA-23 and BS6 in the management of canola stem rot. Results suggest that P. cholororaphis PA-23 and B. amyloliquefaciens BS6 can be used to control Sclerotinia stem rot of canola under field conditions.","2007-02-01","2021-01-12 07:35:22","2021-01-12 07:35:22",NA,"100-107",NA,2,26,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biocontrol; Canola; sp.; Petals; Phyllosphere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","9UD9SZ9R","journalArticle",2012,"Zeng, Wenting; Kirk, William; Hao, Jianjun","Field management of Sclerotinia stem rot of soybean using biological control agents","Biological Control",NA,"1049-9644","10.1016/j.biocontrol.2011.09.012","http://www.sciencedirect.com/science/article/pii/S1049964411002751","Biological control agents (BCAs) were evaluated for their efficacy on reducing the number of sclerotia of Sclerotinia sclerotiorum (Lib.) de Bary in the soil and on Sclerotinia stem rot in soybean production systems in Michigan. BCAs included Coniothyrium minitans CON/M/91–08 (Product name: Contans®WG), Streptomyces lydicus WYEC 108 (Actinovate®AG), Trichoderma harzianum T-22 (PlantShield®HC), and Bacillus subtilis QST 713 (Serenade®MAX). At two field locations, soil artificially infested with S. sclerotiorum sclerotia, was treated by incorporating the above BCAs in the topsoil before planting and boscalid was applied as a foliar fungicide at growth stage R1 as a positive control. C. minitans was the most effective BCA and reduced the disease severity index (DSI) by 68.5% and the number of sclerotia of S. sclerotiorum in the soil by 95.3%. S. lydicus and T. harzianum reduced DSI by 43.1% and 38.5% and sclerotia in soil by 90.6% and 70.8%, respectively. B. subtilis only had a marginal effect on S. sclerotiorum. Populations of Bacillus, Streptomyces, Trichoderma spp., and C. minitans collected from soil samples and at 3, 28, 71, and 169days after BCA application indicated that the population of Streptomyces, Trichoderma spp., and C. minitans did not change significantly throughout the season, which may be the reason for their effectiveness.","2012-02-01","2021-01-12 07:35:23","2021-01-12 07:35:23",NA,"141-147",NA,2,60,NA,"Biological Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","RBPQWIAL","journalArticle",2016,"Bečka, David; Prokinová, Evženie; Šimka, Jiří; Cihlář, Pavel; Bečková, Lucie; Bokor, Peter; Vašák, Jan","Use of petal test in early-flowering varieties of oilseed rape (Brassica napus L.) for predicting the infection pressure of Sclerotinia sclerotiorum (Lib.) de Bary","Crop Protection",NA,"0261-2194","10.1016/j.cropro.2015.11.006","http://www.sciencedirect.com/science/article/pii/S0261219415301599","Sclerotinia sclerotiorum is one of the most important pathogens of winter oilseed rape plants. It causes the white mould disease of rape, thus significantly reducing the yield. The aim of our research was to use a spring oilseed rape variety sown in autumn or an early-flowering variety of winter oilseed rape to predict the infection pressure of S. sclerotiorum in a given year. Field experiments were conducted in 2008–2012 at the experimental station of the Czech University of Life Sciences Prague at Červený Újezd, 20 km west of Prague. In the experiment, we used one variety of spring oilseed rape (Lužnice, LU) and one early-flowering variety of winter oilseed rape (Californium, CA). The methodology of the petal test involved isolating pathogenic fungi from fallen petals on a nutrient medium (potato dextrose agar) in Petri dishes. The first term of collection was the beginning of petal fall (BBCH 61) and the last term was the end of flowering (BBCH 69). The dishes with petals were visually analysed after 1 week. The results were compared with the actual occurrence of white mould of rape in the stand. The occurrence of white mould of rape was strongly influenced by the progress of weather conditions over the given year. Infected petals and stems with symptoms of white mould of rape were found to be moderately correlated (r = 0.80). Spread of white mould spores was mostly observed in two terms (BBCH 62 and BBCH 65). Statistically significant differences were not observed in the infection of petals of spring (LU) and winter (CA) oilseed rape. Spring oilseed rape (LU) and early-flowering varieties of winter oilseed rape (CA) can be used to determine the strength of infection pressure of S. sclerotiorum in the stand in a given year, thereby improving protection against white mould of rape.","2016-02-01","2021-01-12 07:36:05","2021-01-12 07:36:05",NA,"127-131",NA,NA,80,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diagnostics; Petal test; Spring rapeseed; White mould of rape; Winter rapeseed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","VDTQPG7C","journalArticle",2004,"Dillard, Helene R.; Bellinder, Robin R.; Shah, Denis A.","Integrated management of weeds and diseases in a cabbage cropping system","Crop Protection",NA,"0261-2194","10.1016/S0261-2194(03)00172-8","http://www.sciencedirect.com/science/article/pii/S0261219403001728","Weeds and diseases constrain cabbage (Brassica oleracea L.) production in New York. Moreover, the highly competitive weed species, Ambrosia artemisiifolia L., increases the risk of white mold caused by Sclerotinia sclerotiorum (Lib.) de Bary. The objective of this study was to identify sustainable weed and disease management practices for the integrated control of both classes of pests in cabbage. Cabbage sub-plots were established on larger whole-plots which had been under rotations of alfalfa (Medicago sativa L.), clover (Trifolium pratense L.), rye (Secale cereale L.) or sweet corn (Zea mays L. var. rugosa Bonaf.) for the two previous years. Weed densities were measured 21d after cabbage transplanting. Weed community response to the rotational crops varied by location. In general, herbicides provided the best weed control in cabbage, but non-chemical practices (mulching, cultivation) were as effective as herbicides in controlling A. artemisiifolia. This weed was associated with reductions in cabbage size at all three sites. The results demonstrate that rotational crop schemes in conjunction with non-chemical management strategies can be effective in controlling weed infestations. Dry weather during the growing season prevented the development of white mold. However, cabbage quality was reduced by a rot caused by a species of Fusarium. The incidence of rot appeared unrelated to weed density or weed community composition.","2004-02-01","2021-01-12 07:36:06","2021-01-12 07:36:06",NA,"163-168",NA,2,23,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cabbage head rot; Multivariate analysis; Sustainable agriculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","DWNHD6V5","journalArticle",2018,"Sabaté, Daniela C.; Brandan, Carolina Pérez; Petroselli, Gabriela; Erra-Balsells, Rosa; Audisio, M.Carina","Biocontrol of Sclerotinia sclerotiorum (Lib.) de Bary on common bean by native lipopeptide-producer Bacillus strains","Microbiological Research",NA,"0944-5013","10.1016/j.micres.2018.04.003","http://www.sciencedirect.com/science/article/pii/S0944501317310546","Bacillus sp. B19, Bacillus sp. P12 and B. amyloliquefaciens B14 were isolated from soils of Salta province, and PGPR properties on the common bean (Phaseolus vulgaris L.) cv. Alubia and antagonistic activity against Sclerotinia sclerotiorum were studied. It was determined that B19 and P12 increased crop germination potential (GP) from the common bean by 14.5% compared to control seeds; these strains also increased root length (10.4 and 15%, respectively) and stem length (20.2 and 30%, respectively) compared to the control; however, as for the B14 strain, no increases in growth parameters were detected. In addition, all the treatments that combined two bacilli: B14 + B19, B14 + P12 and B19 + P12, generated beneficial effects on GP and seedling growth compared to control seeds, but not compared to a single inoculant. B19 and P12 strains synthesized auxins at concentrations of 5.71 and 4.90 mg/mL, respectively, and it was qualitatively determined that they synthesize siderophores. In addition, previous studies have determined that B14 produces auxins in a concentration of 10.10 mg/mL, and qualitatively synthesizes siderophores. The phytosanitary state of the white bean cv. Alubia control seeds revealed bacterial contamination in 87% of all the evaluated seeds and different fungi such as Cladosporium sp., Fusarium sp., and Rhizopus sp. Bean seeds treated with B14, B19 or P12 showed no growth of contaminating bacteria or of pathogenic fungi; in fact, bacilli inoculum development was observed in all seeds. Additionally, B19, P12 and B14 strains inhibited in vitro the development of 9 native S. sclerotiorum strains isolated from the Salta region, with FI ranging between 60 and 100%. The three Bacillus strains synthesized different isoforms of the lipopeptides: surfactin, iturin, and fengycin in the presence of S. sclerotiorum, as determined by MALDI-TOF. In the in vivo trials, when common bean seeds were grown in soils contaminated with S. sclerotiorum, an incidence of 100% was determined when the seeds were not treated with any Bacillus. Seeds treated with the chemical fungicide and sown in S. sclerotiorum-infested soil did not produce seed emergence, while the inoculation of the seeds with B14 + P12, B14 + B19 or B19 + P12 reduced the effect of the pathogen by 46, 43 and 25%, respectively. Disease progression in B14 + P12 and B14 + B19 treatments was significantly lower than in the remaining treatments, with an AUDPC of 873.75 and 1071, respectively.","2018-06-01","2021-01-12 07:36:06","2021-01-12 07:36:06",NA,"21-30",NA,NA,211,NA,"Microbiological Research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biological control; Lipopeptides; L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","BSEPIFPW","journalArticle",1974,"Jones, D.","Fungicidal effects of the fumigant dazomet on sclerotia of Sclerotinia sclerotiorum in soil","Transactions of the British Mycological Society",NA,"0007-1536","10.1016/S0007-1536(74)80169-5","http://www.sciencedirect.com/science/article/pii/S0007153674801695","Dazomet was fungicidal to sclerotia of Sclerotinia sclerotiorum (Lib.) de Bary, from pure culture or collected from different agricultural crops, in soil over a range of temperatures from 5 to 20°C and its effect became operative within 2 days at 20°C ; after 8 days no viable sclerotia were recorded at any of the temperatures. It was more effective in action on sclerotia than either nitrolim or dicyanidiamide which inhibit the formation of stipes and apothecia but do not kill all the sclerotia under the experimental conditions used.","1974-10-01","2021-01-12 07:36:07","2021-01-12 07:36:07",NA,"249-IN8",NA,2,63,NA,"Transactions of the British Mycological Society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","4CP7H78C","journalArticle",2018,"Pan, Yuemin; Wei, Junjun; Yao, Chuanchun; Reng, Hengxue; Gao, Zhimou","SsSm1, a Cerato-platanin family protein, is involved in the hyphal development and pathogenic process of Sclerotinia sclerotiorum","Plant Science",NA,"0168-9452","10.1016/j.plantsci.2018.02.001","http://www.sciencedirect.com/science/article/pii/S0168945217307616","The filamentous fungus Sclerotinia sclerotiorum is an important plant pathogen with a worldwide distribution. It can infect a wide variety of plants, causing serious disease in many types of crops, such as rapeseed, sunflower and soybean. Sclerotinia stem rot caused by this fungus affects main crops and has led to great economic loss. Elicitors are a group of compounds that inspire the host plant to produce an immune response against invading pathogens. This study describes a protein that has high homology with the Trichoderma elicitor Sm1 and was found in the genome of S. sclerotiorum. We named this protein SsSm1. To determine whether this protein has an elicitor function like its homology protein, we constructed a heterologous expression vector for SsSm1 and expressed it in Escherichia coli. The protein of heterologous expression led to the formation of lesions in tobacco that closely resemble hypersensitive response lesions. Transient expression of the encoding gene of SsSm1 in tobacco leaves also caused hypersensitive response. Then, RNA silencing was used to identify the function of SsSm1. The hyphal growth and pathogenicity of silenced transformants were shown to be obviously lagging and branched abnormally. Transformants produced less infection cushions and deformed sclerotiorum. In addition, SsSm1 silencing caused weak tolerance to NaCl, sorbitol and SDS, and the sensitivity of mutants to carbendazim was also significantly decreased. Based on the above results, we speculate that this protein may be related to the development of hyphae, infection cushions and sclerotiorum, but the specific molecular mechanism needs to be studied further.","2018-05-01","2021-01-12 07:36:07","2021-01-12 07:36:07",NA,"37-46",NA,NA,270,NA,"Plant Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Lib.) de Bary; Cerato-platanin; Elicitor; HR; RNAi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","NSA8KDX8","journalArticle",2011,"Gan-Mor, Samuel; Regev, Rafi; Levi, Asher; Eshel, Dani","Adapted thermal imaging for the development of postharvest precision steam-disinfection technology for carrots","Postharvest Biology and Technology",NA,"0925-5214","10.1016/j.postharvbio.2010.10.003","http://www.sciencedirect.com/science/article/pii/S0925521410002395","Postharvest carrots are brushed, hydro-cooled to 4–6°C and treated with chemical fungicide before storage to prevent soft rot caused by Sclerotinia sclerotiorum (Lib.) de Bary during storage. Replacement of the fungicide with high-temperature surface heat treatment poses a dilemma: excessive heating will cause damage whereas insufficient heating will result in incomplete disinfection. This problem is further compounded by the difficulty in providing uniform surface heating. To alleviate this problem, a system for the uniform application of high-temperature short-duration steam disinfection was developed using accurate real-time temperature monitoring of individual produce segments by thermal imaging. Uniform short-duration high-temperature heat was delivered from above by steam jets combined with electric steam-drying elements and reflectors. Produce was subjected to rotational and linear motions to expose each surface segment to the same amount of heat. The novel use of thermal imaging to monitor surface temperature in steam systems was essential for determining transferred heat and heating uniformity in a treated object. The resultant, uniform application of short-duration high-temperature steam provided surface heat-disinfection with minimal internal heating and damage. Application of the steam treatment immediately after carrot hydro-cooling reduced post-storage phytotoxic color change by 60–80% and resulted in significantly reduced sensitivity to post-storage soft rots caused by S. sclerotiorum. Carrot sprouting was not increased by the steam treatment, suggesting retention of the hydro-cooling's physiological effect. These results suggest that precise heat treatment can be optimally applied after hydro-cooling to improve postharvest quality of carrots in a procedure that is harmless to man and the environment.","2011-03-01","2021-01-12 07:36:08","2021-01-12 07:36:08",NA,"265-271",NA,3,59,NA,"Postharvest Biology and Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carrot; Hydro-cooling; Postharvest disease; Steam; Thermal imaging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","YVFVPIR7","journalArticle",2016,"McCreary, Cara M.; Depuydt, Donald; Vyn, Richard J.; Gillard, Chris L.","Fungicide efficacy of dry bean white mold [Sclerotinia sclerotiorum (Lib.) de Bary, causal organism] and economic analysis at moderate to high disease pressure","Crop Protection",NA,"0261-2194","10.1016/j.cropro.2015.12.020","http://www.sciencedirect.com/science/article/pii/S0261219415301897","White mold [Sclerotinia sclerotiorum (Lib.) de Bary, causal organism] is an economically damaging disease of dry bean (Phaseolus vulgaris L.). Producers often require fungicides to control moderate to high disease levels. Evaluation of fungicide efficacy and cost is critical to make cognisant management decisions. Four field studies were conducted at the Huron Research Station, near Exeter, Ontario in 2012 and 2013. Commercially available synthetic fungicides and a biofungicide seed treatment were evaluated for efficacy in suppressing white mold of dry bean and a subsequent economic analysis was conducted. Area under the disease progress curve (AUDPC) was calculated using disease intensity (incidence×severity) ratings. The untreated control and biofungicide seed treatment had the highest AUDPC values, and in addition to the two applications of the low rate of fluxapyroxad + pyraclostrobin and two applications of penthiopyrad, had the lowest yields. The most efficacious products with regard to disease suppression and yield response were two applications of boscalid, all rates of fluazinam and thiophanate-methyl, and two applications of the high rate of fluopyram + prothioconazole. Two applications of the high rate of fluazinam had the lowest AUDPC, which was nearly 60% lower than the untreated control. Two applications of the high rate of thiophanate-methyl was the highest yielding treatment, recovering 70% of yield lost from untreated plots. Economic impacts varied with planting dates. For the first planting, profit margins for all fungicide treatments, with the exception of two applications of penthiopyrad, two applications of the low rate of fluxapyroxad + pyraclostrobin, and the biofungicide seed treatment, were significantly greater than the untreated control. For the second planting, only profit margins for all fluazinam treatments were significantly greater than the untreated control. This study identifies new economically viable fungicide options for dry bean producers to control white mold.","2016-04-01","2021-01-12 07:36:08","2021-01-12 07:36:08",NA,"75-81",NA,NA,82,NA,"Crop Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disease management; Biofungicide; Phaseolus vulgaris; Profit margin; Synthetic fungicide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
